"Time","Event","Variable_1","Variable_2"
0.0258647135943674,1,0.296546867951493,0.724873153123163
0.0259983991167676,1,1.01551350580991,0.412362920802143
0.0261819814939864,1,1.67240551914057,1.69435267867139
0.0268388192750065,1,1.03553560586164,0.602843145463164
0.0269024093146392,1,1.50722553915829,1.29788039732775
0.0270940489478373,1,1.23793035879252,0.0606043147205947
0.0272308269988491,1,0.950421727425848,1.36676079127533
0.0275546098828566,1,1.00186437856026,1.32640607061005
0.0275822427041896,1,1.44939765003101,0.884459848407183
0.0280103224213414,1,1.71939350412041,0.257260839240668
0.0281657050295578,1,1.66253472879387,0.46883673270646
0.0283811555622485,1,1.58742793054972,1.0691524374815
0.028535481690518,1,1.30556967061361,1.69910626963268
0.0287952714885485,1,0.96747637559084,0.802506706488779
0.0301839970212172,1,1.55654712327351,0.875120957371294
0.0305622292619798,1,1.56231524400367,1.09515316957105
0.030716411895185,1,1.33265099730461,0.695348227320045
0.0308529175199885,1,1.3359147857823,0.741907367772294
0.0316039081964421,1,0.764307315851129,1.44500067350411
0.0318360161438548,1,0.555463480120958,1.6982048470706
0.0319558526972342,1,1.35869490638224,0.723502308149585
0.032771946838864,1,1.33132089434766,0.0744061067764378
0.0329797443624305,1,0.168127561324372,1.26111096283398
0.0333755713215669,1,1.7118848284493,0.884333824721293
0.0339199381099252,1,0.334709671913009,0.910257152302474
0.0340764968271492,1,0.98400651404704,0.852518002116784
0.0340905428721464,1,0.0262135154457586,0.950911836609593
0.0346046204037641,1,1.65461884225596,0.136607201011683
0.0349329313986763,1,0.417303537170501,0.00943003752626789
0.0366922516893493,1,0.678060333247217,1.53017380425628
0.0378335133401786,1,1.07066159431839,0.742303872910831
0.0389641599987195,1,1.71299633565461,1.33272995038707
0.039258355285169,1,1.45179803868326,0.622026211131738
0.0400520425062056,1,1.52229402207819,1.41313179973527
0.0402956851112725,1,0.0475963072288744,1.42150718288931
0.0405506744667131,1,1.57416171526489,0.853596426698128
0.0425253971082625,1,1.57095620398583,0.793446732198346
0.0425526875274071,1,1.6193647109058,1.53713813959812
0.0431075318650937,1,0.0403150848306192,1.25175929969127
0.0436411561560261,1,1.61392519598587,1.33487575023162
0.0436605116508751,1,0.457549407594661,1.38313986068255
0.0453269855858437,1,0.45327960529581,0.682535019158013
0.046107262954125,1,1.65527072258748,1.29204682433898
0.0465510887991587,1,1.14162045860908,0.542120168429483
0.0481721523454682,1,0.249003289267339,1.11712738841784
0.0492574718139938,1,1.53680284306058,0.994896767822897
0.0505959730187082,1,1.03823924685931,0.794667853446688
0.0506275570857313,1,1.23515446955429,1.62095783191414
0.0509274025136959,1,0.839348287194655,1.14094822823952
0.0513198946100066,1,0.907353133882171,1.54587790667314
0.0523793202507371,1,1.03804639776513,1.42036372303519
0.0524120027352639,1,0.0844470531544113,0.343554580716812
0.0527239825149054,1,0.627877304381351,1.0277138173802
0.053673892121263,1,0.199151530243086,1.6029666476727
0.0554182734526724,1,1.6664255466183,0.318213278660786
0.055461609862808,1,0.642984900895434,1.4335729580522
0.0560451601714953,1,1.07790372328619,0.305688104474203
0.0568394248248833,1,0.784836246863932,1.28142471826622
0.0578400971485998,1,1.37694145936428,1.45148872794496
0.0584955824457092,1,1.54542303319594,0.0711644008040601
0.0589233224279583,1,0.128835902094917,1.3222143983104
0.0591379731478848,1,0.729993105663613,0.964420933643265
0.0599304730440887,1,1.14365236647465,1.07387993416271
0.0602019281383426,1,1.1020256514823,0.928281840589742
0.0602666379403326,1,1.69826316056393,0.871945315828222
0.0604390994017092,1,1.37831197365277,1.60501077435248
0.061176315433843,1,1.68480900403564,0.43486026652945
0.0611898248975675,1,1.32144997777604,0.666378378223327
0.0617739868874742,1,1.55659830727688,1.15538897043645
0.0621332936400081,1,0.701339437892926,0.729633872364593
0.0621918964342105,1,0.371399836350554,0.540179529649742
0.0627098674863682,1,0.672183903067044,1.42124883193375
0.0627813268673411,1,1.30196936246681,0.568493968149924
0.063154759709069,1,1.40467500997669,0.00506531126475487
0.0633141425338651,1,1.73148340800345,0.106047655110434
0.0639801309064885,1,1.13463666930515,0.931889723441556
0.0639947796295554,1,1.12627664929664,0.116474074246329
0.0652825853396006,1,1.38092914856396,1.22712626864726
0.0653910416740361,1,1.38604400855397,1.0547954541893
0.0682774630764765,1,1.06568570070621,1.19138029080679
0.0683051247095323,1,0.690881207254303,0.362567010860725
0.0684984884884384,1,1.57202773055678,1.51331776475194
0.0694441725865838,1,1.17748480477553,0.152490977544675
0.0695545571612886,1,1.7046996926541,0.242349106700964
0.0730036841967133,1,1.12516694916438,0.906033808033074
0.07304689614673,1,0.768662201408186,0.829823072046063
0.0737483146905958,1,0.624275782781569,0.387213530630353
0.0739654271906114,1,0.546768286976901,1.5476052745378
0.0745453283547949,1,1.46507028292192,1.63641881989278
0.075342647743108,1,1.62247851312655,0.586026071147989
0.0754039653920596,1,0.898256122457983,0.524333329428519
0.0757134086286782,1,1.07965824281668,1.0629007906206
0.075714732348204,1,1.35706190192869,1.39812767297387
0.0759782564017145,1,1.08613051228688,0.498877482895369
0.0764272848710985,1,1.05070401818736,0.475435009328294
0.0768212788531562,1,0.0319975630991969,0.40629963499347
0.0771476654504413,1,0.83323633381552,1.02628564653255
0.0773412791718232,1,1.32997122088228,1.35221104559296
0.0773540109969251,1,1.30490608806251,1.67221553974776
0.0781664137221583,1,0.155470398215432,0.836198723397408
0.0794122372856191,1,1.71938595320859,0.248868318130022
0.0799178197991343,1,1.32336954102691,0.674059577147053
0.080062591802897,1,0.996051271349314,0.735491487772765
0.0804622230171107,1,1.45040371063201,0.363088124594916
0.0808207746591348,1,1.71462043742021,1.42050060529039
0.0810916764049271,1,1.45506581473924,1.69191522304307
0.0814263291667852,1,0.708290726901276,1.22073497750409
0.0829763250047501,1,1.21475369595278,0.760673481075135
0.0840772626984376,1,1.64614962317387,0.141154179926504
0.0841431095367051,1,1.20624984526936,0.249757729967541
0.084410785497679,1,0.676366702117774,0.735427706280429
0.0846598637928276,1,1.22912466117532,0.461755978870875
0.0848117595686767,1,1.08255894390091,1.128459088243
0.0853905934035036,1,1.07869077719884,0.713588005290414
0.085566875550031,1,1.04032166001726,0.959704897216919
0.0877226814992864,1,1.56627891578696,1.72336801309946
0.0878791699994298,1,0.53172150183843,0.952942521343591
0.089013304559557,1,1.08766243719574,1.4964979409112
0.0906419430727541,1,1.59923412356,1.3203330408828
0.0928409048622768,1,1.44093504102133,0.143787505578318
0.0931720374967057,1,1.39509084375777,0.772244859843026
0.0938035003616712,1,1.30811975476188,1.72708428766928
0.0939734746942695,1,1.34546678803657,0.629568781621666
0.0948930607951384,1,1.6989392692244,1.68755423473294
0.0953884767405414,1,1.66173623116062,1.02384469169136
0.0954327374528163,1,1.28850735216754,1.70574394052775
0.0961274268783583,1,0.229152639354765,0.488074177119026
0.096370994241779,1,0.587730918147948,1.47076100519284
0.0964932961551627,1,1.33541395917532,0.277350634563803
0.0968651262334135,1,0.659783234237842,1.63110478504471
0.0978065177506778,1,1.38334978925854,0.707168752302931
0.098993306324051,1,1.37590512575278,1.16439135349819
0.0992484148656046,1,0.661469241866055,1.21446071379916
0.099296100116907,1,1.60926754806191,0.402115607568599
0.100662487984601,1,0.748764556707795,0.776970041325308
0.101664093099516,1,0.581448640572069,0.764309864949271
0.102066703378887,1,1.5733592227944,0.394709232557384
0.10226129828596,1,1.22460253889113,1.65338611517065
0.102321723597265,1,1.34367659564997,0.19651129811211
0.103952396893441,1,1.3397309506403,0.578557371675222
0.104298156719429,1,1.48623716677797,1.14050913932969
0.10456102497425,1,1.25267310681338,1.04790221130328
0.104677045160672,1,1.5459352611797,1.63087615300048
0.106005172833877,1,1.39182270112526,1.56803251343193
0.107263514448378,1,1.54174558549212,0.632929945164453
0.107568409961811,1,0.451787802570665,0.574826463080185
0.108248270177142,1,1.40345755691324,1.12556691601126
0.10825158814879,1,1.71842780081215,1.269215841952
0.109028109816491,1,0.616915057234425,0.819196799744391
0.109295897675558,1,1.72345524500422,0.358394959075536
0.110085304134316,1,0.818919106937056,1.30047613577939
0.110108449973341,1,1.574466772667,1.60483829505678
0.110126307810405,1,0.212999671444265,0.546377791435028
0.110938501301979,1,1.39292729620557,0.478020235220149
0.111136745663726,1,1.72907967580228,0.877263539891842
0.111866331576674,1,1.68027464882263,1.41034286214718
0.112754575112098,1,1.00957697684017,1.04541487747444
0.112928828364751,1,0.93338009010619,1.39275141367633
0.114532017908669,1,1.4985655006626,0.547224115811403
0.114902978504971,1,0.669894008402796,0.778939818301087
0.115257691767465,1,1.56896058840601,0.563676482779436
0.116467163216601,1,1.57462656978608,0.41607351767022
0.117059029547713,1,1.35603132828693,1.44836237178889
0.118123865470642,1,1.28787052768636,1.01222486554089
0.118852223301945,1,1.45061355411709,1.43551381943947
0.119337496494689,1,1.5042107464742,1.33577656707539
0.119779934314345,1,1.05840456904472,1.21503642565867
0.120636773942469,1,1.18968151308813,0.84701379954671
0.120938663616286,1,0.509596295807381,1.13432511353769
0.123956334566825,1,1.49492424724882,1.35374686371389
0.125283792165068,1,1.50998842924614,0.132196874485589
0.126987147500296,1,1.19302593348004,1.39707750301413
0.127953589554731,1,0.162958309282312,0.237633404589183
0.128646822576506,1,0.204858387123643,0.283138607287992
0.128868367036424,1,1.20093136673953,0.549616244191979
0.129387294360668,1,1.09687108952062,0.808956851109846
0.129573390526888,1,1.22923068567199,1.02230799039927
0.130269400240361,1,0.962107083263633,1.00961024618023
0.130573149266495,1,0.420948751546459,1.6942094266954
0.13141822949591,1,1.73100376742256,0.868645429443099
0.131893102382342,1,1.34406751463008,1.20500398071053
0.135901863819005,1,1.48681184827113,0.337593276174626
0.136078730392139,1,0.692206025298875,0.587445313498112
0.138872231306393,1,0.93385690897537,1.49022694211666
0.140563950231478,1,0.386383865120479,1.31863851246759
0.142180550683945,1,0.864985971814922,1.11063695223777
0.143508883236798,1,1.12404489431441,1.09996398921725
0.144567842121567,1,1.64933806061697,1.56452655256525
0.145383912833201,1,1.56452472250555,0.758257450211411
0.14590224973036,1,0.0119355755695109,1.20039138217818
0.146001755580745,1,1.72038742414246,1.23128850311792
0.146660631961665,1,0.938465828837689,1.18682358612075
0.148544471970546,1,0.176464681390158,1.07192158397001
0.14874118431943,1,1.23882402598261,1.65864928903823
0.148796242733937,1,1.00781980981257,0.527501319241145
0.149097063651071,1,0.405385251188816,0.50597603484793
0.149272554971745,1,1.00116523848957,1.53884604301555
0.151267404387244,1,0.960853223384478,0.407711141732049
0.151456802314719,1,1.59075166699231,0.734509571216336
0.152540409519837,1,0.174709555738092,1.30974318870489
0.153699126569278,1,0.763684109949961,1.2692976163429
0.154767126171153,1,1.56882407313061,0.0463919597802668
0.155271099666566,1,0.469741628268575,0.730534015336674
0.155344178154057,1,0.945744826773778,0.933454854779653
0.155526338687755,1,1.59310484671798,0.610925329905171
0.156165803008684,1,1.34773406746988,0.00932046098776467
0.159846253399846,1,1.12355065600301,0.351008132795921
0.163601248189225,1,1.3566684693386,0.712598859635219
0.163981101070829,1,0.994287754361362,1.55436911591067
0.165254238270594,1,1.01512910253597,1.6187974722469
0.166867443713315,1,0.667173624657528,0.91146219257668
0.167411137133479,1,1.11005610508071,1.30225363953698
0.167433394299523,1,1.55901378888073,0.41216370360026
0.168600828765253,1,0.40810376253056,1.40463853097485
0.169497193186434,1,1.25113327127184,1.71899690501891
0.170218801258147,1,0.79535923209627,1.62292675919054
0.171169251030698,1,1.10371811271241,0.259248217938739
0.17194060455989,1,1.44482413767017,0.0932255720863838
0.171960672137585,1,1.1548690092608,0.55218834107907
0.172984151249499,1,1.34202326858105,0.440701556175862
0.173227771954825,1,1.50602979678105,0.946085559048361
0.17388201048638,1,1.68642005019243,0.997279023640331
0.176001642864605,1,1.15895019281501,0.989953167626482
0.178525822311668,1,1.43610677289714,0.226546301639332
0.178920378695304,1,0.628829316923458,0.696514454439579
0.179423045994766,1,0.749059293508782,0.814707931879101
0.180583949716963,1,1.1417210917289,1.49155489441068
0.180629748761234,1,0.987529633034055,0.0118906822451357
0.18095335869057,1,0.812075948728112,0.504568840323626
0.181310960411697,1,1.07892660607987,1.42626049196172
0.181318576809545,1,1.51512672795361,0.943695223222957
0.181609679556687,1,1.09297366283361,1.2551991872566
0.182033822915491,1,0.283752349143091,0.214237091434976
0.182255429926524,1,0.0562196041910178,1.10544736306245
0.182390069702971,1,1.72806749470412,0.991782669598662
0.182942873654126,1,1.53125734598781,0.0693443455371449
0.183227823814002,1,0.888189253191594,1.57864543492786
0.183276801513505,1,1.4401860497695,0.694566891436598
0.18402001205186,1,0.507721967051119,0.960084828176601
0.184469439804377,1,1.65415149791798,1.61137088753717
0.18546600002873,1,0.497451872437549,1.40802963119719
0.187170206719089,1,1.01568043120913,0.990520541785618
0.187564365668026,1,0.376932354033403,0.536139382905815
0.18822530908816,1,1.51351276652543,1.28106713556974
0.188237637981798,1,1.45997458411672,0.921754668925243
0.190090834343643,1,1.46393944031723,1.30899112934064
0.191345820761553,1,0.254141058878666,1.04008139753632
0.191712176655249,1,0.486045268002671,1.65916478394875
0.192023858890628,1,1.48934678623556,1.70809963789615
0.192360360817211,1,0.766210376706003,1.53806028200096
0.194053056036849,1,0.451787140393929,1.46709759507124
0.194735631139515,1,0.00128307953664426,1.09937070749413
0.195568907118446,1,0.597304512929006,0.0360642570004727
0.196237908477097,1,1.21185166486923,0.0875031943799768
0.196591422616797,1,1.19912879664857,1.23333545271922
0.198702816497174,1,0.265404404481887,1.47445162626161
0.198722147676054,1,0.113984835752003,0.40152574238708
0.199311177171382,1,1.50447245025399,0.514685375264875
0.200462053817545,1,0.6709454523067,1.72242357768201
0.200660466981364,1,1.32905012376695,1.24540008016288
0.200663618819427,1,1.54429517240293,0.835087836428285
0.201997152479598,1,1.43299552259745,0.889383780099471
0.202226644485856,1,1.56409638570056,1.31698318314074
0.202883175673191,1,1.24765798789999,0.622568217308177
0.203238264510811,1,1.61535607078907,0.350267423592592
0.203382191557495,1,1.6518935026703,1.14262096128087
0.203457659278917,1,0.168336415577086,1.16714676244072
0.203895272026893,1,1.13856189773649,0.520032351590832
0.204147333438309,1,1.40418082288115,1.31532389204517
0.204749952670224,1,0.533170624409679,1.30345607748081
0.204910617013552,1,1.11338784853858,0.323873799704066
0.205756433213309,1,1.64132072190872,0.894020187555282
0.206301052752051,1,1.68231236585743,1.00886228529477
0.206721819316967,1,0.766589613630264,1.43135699086354
0.20741384719905,1,1.55434319423208,0.701101380516978
0.207973985198883,1,0.355728293913897,0.769603602184986
0.209307126206721,1,1.11181718790376,0.298519616657095
0.209320128051811,1,1.11752905627658,0.364322598665372
0.20968448814013,1,1.17628308183739,1.33753250613214
0.210445936457472,1,1.12619663197275,0.954530008203837
0.211242925622916,1,1.36386209083592,1.53103498163592
0.211427971038908,1,1.34282006681554,0.433555306124748
0.212039829039211,1,1.46100917880855,1.3600502869884
0.213038753501834,1,0.787849052614533,1.31749038713073
0.213636113102976,1,0.503619773701773,0.488736478870294
0.214724154207031,1,0.139753370850702,0.98643407331902
0.218465976920245,1,0.660548658522445,0.759482173104352
0.219519357750281,1,1.55196160301103,0.997953950303233
0.219703446442799,1,0.125345871780985,0.450309057470698
0.220174710532354,1,0.872844579258609,0.29196932970128
0.221942564270409,1,1.5436074562924,0.977808477692202
0.222194903744722,1,1.16434506484403,1.25741740633009
0.222385422815137,1,0.369405106361543,1.23067008045565
0.223439011791922,1,1.44813405510532,0.933874017492943
0.22452389106679,1,0.971279471128708,1.11359776219342
0.225057880339139,1,1.13045964796825,1.1637253871915
0.225867543361692,1,0.471658911002121,1.28102486675584
0.226269544867037,1,1.58327477540126,1.22093580336797
0.226656504789157,1,0.95777868275965,0.0196815952239708
0.226684683717014,1,1.01231249104157,1.14962094044306
0.229320575370373,1,1.39154063440265,0.765955535045184
0.229884180346909,1,1.2821717504105,1.64954847191254
0.23200925930291,1,0.200431840493709,1.37511805086986
0.233839884551911,1,1.24315745088364,1.54635457592748
0.233866446305629,1,1.25620753886007,1.16532741169436
0.234452652202348,1,0.953768383974889,1.42348233833715
0.235883918707656,1,0.776221604979201,0.515711608463138
0.237516655941269,1,1.07930904742335,1.44363641440646
0.238701292326672,1,1.12034933434278,1.18348545156854
0.241822862169998,1,1.01658108351691,1.61558502504963
0.242114043550766,1,0.765769605334945,1.19190648741284
0.242635920567225,1,0.317248427068283,0.914282255697565
0.24344156491996,1,0.852203048358343,0.332622024251995
0.244212445912368,1,0.581505924908866,0.304910720277624
0.244482434425171,1,0.56930872984394,0.95915545465862
0.244768184223794,1,0.449819976233664,0.94206038669333
0.246541451415537,1,1.20274971091272,0.853597034432806
0.246576334857265,1,0.735457003366622,1.16280976614067
0.252156668495809,1,0.964135057992962,0.901638569216012
0.25291273198905,1,1.14714726229548,1.65854914025109
0.25303641647579,1,1.29375525362637,1.45049998314462
0.255349261699413,1,1.00692675640627,1.20371934937359
0.255737652777291,1,1.03041180285622,1.39134532856019
0.256826153342326,1,1.56527043836185,1.07858258671481
0.256912304617593,1,0.810531058947212,1.51730187368057
0.259394019334358,1,1.42130811328589,0.396084370791336
0.260174092051259,1,0.198123795250568,0.312599082969646
0.263387938024068,1,1.656560271857,1.01670296597691
0.264518387345641,1,0.808588467512322,0.0434169630308231
0.264552130480128,1,0.83430820357307,0.794342093141354
0.265494868402531,1,0.618351631516196,1.28064821159496
0.267036340525487,1,0.852006444375249,1.03102087237292
0.267349172182283,1,0.171549347107028,0.173232109585304
0.268078072380558,1,0.056690259412673,0.371374478046445
0.268470300196274,1,0.611913933962707,1.46104013012676
0.268748428068217,1,1.22686435798766,0.483103338149488
0.2697659834864,1,1.66964570765028,0.519492444458189
0.272099644925832,1,1.41413350739128,0.010863977215702
0.274058396706688,1,1.31845435514879,1.10420287165331
0.274131148038559,1,1.01370881207541,1.24596688610824
0.274275801090213,1,1.69779765878717,0.0134522772691038
0.274668070170252,1,1.06043460652314,1.00819138855399
0.275015486555627,1,0.100652706055986,0.777100572813607
0.275457303612032,1,1.09011650733036,0.0480255901158521
0.276988637356789,1,1.49229627506605,0.7623039545779
0.282844127645737,1,0.441730690934184,1.56277661423314
0.282889150991892,1,1.67539211083856,1.06440298935919
0.283485072035055,1,1.59068507145048,1.30353148013453
0.285714720822601,1,0.615724127938401,0.671334909416724
0.286925777033853,1,1.69001203314036,0.489057137753148
0.286994610145666,1,1.25001600490334,0.461245511986874
0.287187754324567,1,0.281099228358955,0.922006133162088
0.287578064661289,1,1.58308363659425,1.24256777080512
0.288671379929396,1,1.19029419957385,0.923072427246341
0.289175288929532,1,0.0166444518570316,1.4478373067711
0.289418275457481,1,0.618038381995811,0.141110557723367
0.291469510150355,1,1.3983623521193,0.886786939095341
0.293123963742656,1,0.525097293859416,0.740441121762315
0.294065885524601,1,0.755021269906292,0.969636065015862
0.29672961628786,1,0.499965736486209,1.39896253306264
0.298767797580588,1,0.987452700760131,0.209560300070297
0.299853458644081,1,0.236459472103695,1.67030980437637
0.301763381974502,1,0.556511989799568,1.09415770702402
0.30344784117498,1,0.726805279584666,0.650450772204102
0.303898759751639,1,1.12066774456699,0.273551616131173
0.309061588930856,1,1.0947835257407,0.97232989152192
0.309494916551014,1,0.945600593227644,0.665072284617267
0.310655289912015,1,1.49163447660137,1.38682599532246
0.311438648796464,1,0.941071787878363,0.905370721509621
0.311820475420639,1,0.408786828886058,1.54297096209304
0.312258983107843,1,0.883913098916024,0.987265240623149
0.312667062891327,1,1.28834501845183,0.839408061348242
0.315101679614064,1,0.973780865526419,1.64822743335663
0.316735374085008,1,0.187717264000131,1.68923843165863
0.317394618726662,1,1.44573728785812,0.480623333431489
0.318805863137825,1,1.00605908872675,1.39614447582914
0.318856834025112,1,0.96854935193363,1.38382553904701
0.31893687582543,1,1.71019336653342,1.31697024972411
0.319382008638284,1,0.830459440827052,0.913106105202303
0.319789633284993,1,0.164987400678743,0.843523931349129
0.321538144881965,1,1.71580328267551,1.33689582884615
0.32195083488579,1,1.41583787126838,0.937519296392822
0.323043873899291,1,1.0587452872047,0.825834622673948
0.3237671835755,1,0.700814255522261,0.701048663667219
0.324090341647124,1,1.55537032713577,1.12442501602293
0.325705739102586,1,0.725156384099267,0.976294510193748
0.326537609609263,1,0.705580642383575,0.742844064352
0.327889875163444,1,1.31943531917084,1.2989996655509
0.329353032109315,1,0.15474969949301,1.47764757509563
0.32978249543152,1,0.483483752232026,1.70304066368696
0.330504493301414,1,1.41039156036651,0.897310884121
0.331681634985915,1,1.10841940259995,1.32461685576086
0.332495339377906,1,1.15175835580738,0.21960498964222
0.334648103648413,1,0.701330536011517,0.269268260986054
0.334696342444183,1,1.57350263003107,0.147607234979669
0.3349974547701,1,0.0112490233091975,1.14987672495967
0.33631027386348,1,0.744111025006704,0.621975035597134
0.33683161146132,1,0.88974180559135,1.22181011862442
0.33906993809309,1,0.795263707254597,0.902215793758191
0.339383323455177,1,0.947387514654731,0.456189738970696
0.340391764829771,1,0.0734810898329273,1.35719327182468
0.341028796387603,1,1.20450696464434,0.918430940548148
0.341054226567204,1,1.17560891212074,1.25208176201771
0.341729816509043,1,0.899037630539643,0.639590208303805
0.343353991908657,1,1.63695287107634,0.529492898849728
0.343630996059525,1,1.37263654758381,0.769795302350107
0.345884271717148,1,0.395799735210134,1.26517040948914
0.34616139380591,1,0.473043247524243,0.711648049254409
0.347009338442903,1,1.3524700405779,0.498996650914685
0.347409114940176,1,1.27604775888413,0.329126300508611
0.347821036122361,1,1.01143145481223,0.699855558705244
0.353020391946485,1,0.885223062747502,1.04229421474782
0.354792369703001,1,0.325601206686347,1.44184922117235
0.357285067583057,1,0.186756423375848,0.476373863829873
0.357647328645891,1,0.959802516263093,0.291225349941722
0.359105067017266,1,0.825510226646262,1.60277518987555
0.359208718557748,1,0.72130259614965,0.639070149132443
0.360169213879531,1,1.56927638299179,0.753489959991053
0.361791937870674,1,0.890493581050353,1.64428340547772
0.361905351203366,1,1.24952016559216,1.21795145024675
0.362177501108845,1,1.2699896115992,1.3604123028815
0.366629673995224,1,1.04056064452129,1.62779409372579
0.3671238424148,1,0.810983225242666,0.358363574237234
0.368207087232949,1,1.22531705178593,0.0318236110450125
0.368990669956549,1,1.23933731538486,0.476849684997929
0.371572791300966,1,1.57094782474818,0.780048425156162
0.372837410175511,1,0.238778586828706,1.21196493177273
0.373204086266592,1,0.811912247911828,1.21307385761793
0.37447207078994,1,1.10701318924252,1.27228773225678
0.376222798004745,1,0.340850783248634,1.39567152073298
0.378306632851219,1,1.64228348373274,0.220556165793005
0.379345258283415,1,0.323543265435149,0.454581842387784
0.380050529409906,1,1.42841096293485,1.22442769842321
0.380332381482698,1,1.15540403515884,0.548574404673671
0.38165653785621,1,0.862305830832444,0.0711942273896776
0.383539591586657,1,1.028501153585,1.19976924051843
0.385188788536698,1,1.36881795581983,0.310096228718229
0.389068201821632,1,1.06127933715867,0.876585816923527
0.389711752549854,1,0.925500091369693,1.45074207124924
0.392032919058716,1,0.400161362307081,1.11737695726451
0.392403434576485,1,1.24553627725469,1.64835503223273
0.392764051786073,1,0.327200979304369,1.52017182589039
0.393938054117479,1,1.53135186304649,1.7289545598873
0.394172463830412,1,1.24390674943064,1.18780176593562
0.396656489925265,1,1.24681868211309,1.49563998569484
0.397992129511875,1,0.52506541984914,1.1043845266538
0.399569730498052,1,0.352577309783845,0.888045734651156
0.40060090089387,1,0.0664049377627115,1.53506571716274
0.402375179245844,1,0.956653575524955,0.624941397029616
0.404718196306896,1,1.31921500990583,1.6161245885924
0.404868086021759,1,1.48431217545227,1.36765759795744
0.407351577950487,1,0.524914569374938,1.50197145711441
0.407795303882095,1,0.55551672001775,0.195655572600489
0.40863634036187,1,0.697862780161559,1.55277132417702
0.409377419542742,1,1.03675994967655,1.65706113959797
0.41339604962193,1,0.92222541649676,1.1205838332245
0.413668525730254,1,1.35132351866048,0.534841670150505
0.413885089670335,1,0.08961631406851,0.450232211900793
0.41451708879848,1,1.69479158046185,0.0284713893078109
0.414599113780644,1,0.0423951936780483,0.474796384629727
0.414741723895608,1,0.134498181011761,0.906390920108201
0.414905154037518,1,0.871432178057179,1.43269129392446
0.416696528606905,1,0.618233128093264,0.00637334744410191
0.419892500333458,1,1.05695491052166,1.1142702042821
0.421440339316834,1,1.06688315498372,0.0829427057692597
0.425144738835773,1,0.500394366875038,0.241837542103763
0.426326718520877,1,0.184401213566324,1.11857160233182
0.427252094489365,1,0.497108166820045,0.793661515796098
0.427354920318965,1,1.608287026432,0.847330356321306
0.427482527429616,1,1.2686796828526,1.04441796233265
0.428912297420596,1,1.20630133777772,0.488239949153164
0.429334058236428,1,0.113254855666864,0.391682553357284
0.429898505522933,1,0.970179904478198,0.418157205578875
